age,education,marital-status,race,occupation
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Protective-serv
20-39,College,Seperated,General,Tech-support
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Machine-op-inspct
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Sales
20-39,College,Seperated,General,Sales
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Handlers-cleaners
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Transport-moving
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Craft-repair
20-39,College,Seperated,General,Sales
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Other-service
20-39,College,Seperated,General,Handlers-cleaners
20-39,College,Seperated,General,Sales
20-39,College,Seperated,General,Other-service
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Other-service
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Tech-support
20-39,College,Seperated,General,Sales
20-39,College,Seperated,General,Transport-moving
20-39,College,Seperated,General,Other-service
20-39,College,Seperated,General,Priv-house-serv
20-39,College,Seperated,General,Other-service
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Sales
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Farming-fishing
20-39,College,Seperated,General,Craft-repair
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Craft-repair
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Handlers-cleaners
20-39,College,Seperated,General,Sales
20-39,College,Seperated,General,Other-service
20-39,College,Seperated,General,Craft-repair
20-39,College,Seperated,General,Craft-repair
20-39,College,Seperated,General,Other-service
20-39,College,Seperated,General,Sales
20-39,College,Seperated,General,Machine-op-inspct
20-39,College,Seperated,General,Craft-repair
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Sales
20-39,College,Seperated,General,Tech-support
20-39,College,Seperated,General,Tech-support
20-39,College,Seperated,General,Craft-repair
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Sales
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Transport-moving
20-39,College,Seperated,General,Sales
20-39,College,Seperated,General,Other-service
20-39,College,Seperated,General,?
20-39,College,Seperated,General,Protective-serv
20-39,College,Seperated,General,Machine-op-inspct
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Sales
20-39,College,Seperated,General,Machine-op-inspct
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Craft-repair
20-39,College,Seperated,General,Transport-moving
20-39,College,Seperated,General,Craft-repair
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Tech-support
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Sales
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Craft-repair
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Machine-op-inspct
20-39,College,Seperated,General,Prof-specialty
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,?
20-39,College,Seperated,General,Machine-op-inspct
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Other-service
20-39,College,Seperated,General,Tech-support
20-39,College,Seperated,General,Sales
20-39,College,Seperated,General,
20-39,College,Seperated,General,Adm-clerical
20-39,College,Seperated,General,Exec-managerial
20-39,College,Seperated,General,?
20-39,Higher Education,Married-spouse,American,Adm-clerical
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Farming-fishing
20-39,Higher Education,Married-spouse,American,Handlers-cleaners
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Adm-clerical
20-39,Higher Education,Married-spouse,American,Handlers-cleaners
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Sales
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,?
20-39,Higher Education,Married-spouse,American,Sales
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Tech-support
20-39,Higher Education,Married-spouse,American,Tech-support
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Transport-moving
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Transport-moving
20-39,Higher Education,Married-spouse,American,Adm-clerical
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Adm-clerical
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Transport-moving
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Protective-serv
20-39,Higher Education,Married-spouse,American,Transport-moving
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Sales
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Adm-clerical
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Adm-clerical
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Adm-clerical
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Tech-support
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Adm-clerical
20-39,Higher Education,Married-spouse,American,Transport-moving
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Sales
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Sales
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Protective-serv
20-39,Higher Education,Married-spouse,American,Tech-support
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Transport-moving
20-39,Higher Education,Married-spouse,American,Adm-clerical
20-39,Higher Education,Married-spouse,American,Adm-clerical
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Handlers-cleaners
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Armed-Forces
20-39,Higher Education,Married-spouse,American,Protective-serv
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Sales
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Adm-clerical
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Sales
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Sales
20-39,Higher Education,Married-spouse,American,Sales
20-39,Higher Education,Married-spouse,American,Farming-fishing
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,?
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Handlers-cleaners
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Protective-serv
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Sales
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Transport-moving
20-39,Higher Education,Married-spouse,American,Handlers-cleaners
20-39,Higher Education,Married-spouse,American,Adm-clerical
20-39,Higher Education,Married-spouse,American,Transport-moving
20-39,Higher Education,Married-spouse,American,Handlers-cleaners
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Transport-moving
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Protective-serv
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Handlers-cleaners
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Sales
20-39,Higher Education,Married-spouse,American,Farming-fishing
20-39,Higher Education,Married-spouse,American,Craft-repair
20-39,Higher Education,Married-spouse,American,Transport-moving
20-39,Higher Education,Married-spouse,American,Adm-clerical
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Transport-moving
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Handlers-cleaners
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Other-service
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Exec-managerial
20-39,Higher Education,Married-spouse,American,Machine-op-inspct
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Married-spouse,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Machine-op-inspct
20-39,Higher Education,Never-Married,American,?
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Protective-serv
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Machine-op-inspct
20-39,Higher Education,Never-Married,American,?
20-39,Higher Education,Never-Married,American,Exec-managerial
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Transport-moving
20-39,Higher Education,Never-Married,American,?
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Machine-op-inspct
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Exec-managerial
20-39,Higher Education,Never-Married,American,
20-39,Higher Education,Never-Married,American,
20-39,Higher Education,Never-Married,American,Tech-support
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Exec-managerial
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Farming-fishing
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Exec-managerial
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Tech-support
20-39,Higher Education,Never-Married,American,Exec-managerial
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Exec-managerial
20-39,Higher Education,Never-Married,American,Machine-op-inspct
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Protective-serv
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Machine-op-inspct
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Tech-support
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Transport-moving
20-39,Higher Education,Never-Married,American,Exec-managerial
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Machine-op-inspct
20-39,Higher Education,Never-Married,American,?
20-39,Higher Education,Never-Married,American,Farming-fishing
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Transport-moving
20-39,Higher Education,Never-Married,American,Machine-op-inspct
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Protective-serv
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Tech-support
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Transport-moving
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,?
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Exec-managerial
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Protective-serv
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Tech-support
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Protective-serv
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Transport-moving
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Transport-moving
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Exec-managerial
20-39,Higher Education,Never-Married,American,Exec-managerial
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Farming-fishing
20-39,Higher Education,Never-Married,American,Machine-op-inspct
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Protective-serv
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Machine-op-inspct
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Machine-op-inspct
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Handlers-cleaners
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Transport-moving
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Transport-moving
20-39,Higher Education,Never-Married,American,Prof-specialty
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Craft-repair
20-39,Higher Education,Never-Married,American,Protective-serv
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Tech-support
20-39,Higher Education,Never-Married,American,Machine-op-inspct
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Other-service
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Sales
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,Adm-clerical
20-39,Higher Education,Never-Married,American,?
20-39,Higher Education,Seperated,American,Sales
20-39,Higher Education,Seperated,American,Machine-op-inspct
20-39,Higher Education,Seperated,American,Prof-specialty
20-39,Higher Education,Seperated,American,Exec-managerial
20-39,Higher Education,Seperated,American,Craft-repair
20-39,Higher Education,Seperated,American,Other-service
20-39,Higher Education,Seperated,American,Other-service
20-39,Higher Education,Seperated,American,?
20-39,Higher Education,Seperated,American,Other-service
20-39,Higher Education,Seperated,American,Adm-clerical
20-39,Higher Education,Seperated,American,Tech-support
20-39,Higher Education,Seperated,American,Craft-repair
20-39,Higher Education,Seperated,American,Exec-managerial
20-39,Higher Education,Seperated,American,Sales
20-39,Higher Education,Seperated,American,Other-service
20-39,Higher Education,Seperated,American,Sales
20-39,Higher Education,Seperated,American,Prof-specialty
20-39,Higher Education,Seperated,American,Adm-clerical
20-39,Higher Education,Seperated,American,Other-service
20-39,Higher Education,Seperated,American,Farming-fishing
20-39,Higher Education,Seperated,American,Tech-support
20-39,Higher Education,Seperated,American,Farming-fishing
20-39,Higher Education,Seperated,American,Craft-repair
20-39,Higher Education,Seperated,American,?
20-39,Higher Education,Seperated,American,Exec-managerial
20-39,Higher Education,Seperated,American,Adm-clerical
20-39,Higher Education,Seperated,American,Adm-clerical
20-39,Higher Education,Seperated,American,Machine-op-inspct
20-39,Higher Education,Seperated,American,Transport-moving
20-39,Higher Education,Seperated,American,Other-service
20-39,Higher Education,Seperated,American,Sales
20-39,Higher Education,Seperated,American,Prof-specialty
20-39,Higher Education,Seperated,American,Sales
20-39,Higher Education,Seperated,American,Other-service
20-39,Higher Education,Seperated,American,Handlers-cleaners
20-39,Higher Education,Seperated,American,Sales
20-39,Higher Education,Seperated,American,Handlers-cleaners
20-39,Higher Education,Seperated,American,Other-service
20-39,Higher Education,Seperated,American,Prof-specialty
20-39,Higher Education,Seperated,American,Tech-support
20-39,Higher Education,Seperated,American,Adm-clerical
20-39,Higher Education,Seperated,American,Craft-repair
20-39,Higher Education,Seperated,American,Exec-managerial
20-39,Higher Education,Seperated,American,Transport-moving
20-39,Higher Education,Seperated,American,Handlers-cleaners
20-39,Higher Education,Married-spouse,General,Protective-serv
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Prof-specialty
20-39,Higher Education,Married-spouse,General,Handlers-cleaners
20-39,Higher Education,Married-spouse,General,Adm-clerical
20-39,Higher Education,Married-spouse,General,Prof-specialty
20-39,Higher Education,Married-spouse,General,Exec-managerial
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Adm-clerical
20-39,Higher Education,Married-spouse,General,Prof-specialty
20-39,Higher Education,Married-spouse,General,Adm-clerical
20-39,Higher Education,Married-spouse,General,Protective-serv
20-39,Higher Education,Married-spouse,General,Sales
20-39,Higher Education,Married-spouse,General,Farming-fishing
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Prof-specialty
20-39,Higher Education,Married-spouse,General,Farming-fishing
20-39,Higher Education,Married-spouse,General,Exec-managerial
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Adm-clerical
20-39,Higher Education,Married-spouse,General,Sales
20-39,Higher Education,Married-spouse,General,Transport-moving
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Sales
20-39,Higher Education,Married-spouse,General,?
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Sales
20-39,Higher Education,Married-spouse,General,Adm-clerical
20-39,Higher Education,Married-spouse,General,Sales
20-39,Higher Education,Married-spouse,General,Prof-specialty
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,?
20-39,Higher Education,Married-spouse,General,Exec-managerial
20-39,Higher Education,Married-spouse,General,Prof-specialty
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Exec-managerial
20-39,Higher Education,Married-spouse,General,Machine-op-inspct
20-39,Higher Education,Married-spouse,General,Transport-moving
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Exec-managerial
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Sales
20-39,Higher Education,Married-spouse,General,Sales
20-39,Higher Education,Married-spouse,General,Sales
20-39,Higher Education,Married-spouse,General,Sales
20-39,Higher Education,Married-spouse,General,Machine-op-inspct
20-39,Higher Education,Married-spouse,General,Farming-fishing
20-39,Higher Education,Married-spouse,General,Protective-serv
20-39,Higher Education,Married-spouse,General,Machine-op-inspct
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Sales
20-39,Higher Education,Married-spouse,General,Other-service
20-39,Higher Education,Married-spouse,General,Exec-managerial
20-39,Higher Education,Married-spouse,General,Exec-managerial
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Machine-op-inspct
20-39,Higher Education,Married-spouse,General,Transport-moving
20-39,Higher Education,Married-spouse,General,Craft-repair
20-39,Higher Education,Married-spouse,General,Other-service
