Unnamed: 0,age,education,marital-status,race,income,occupation
47533,30,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
47538,58,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
47539,67,College,Married-civ-spouse,White,>50K,Prof-specialty
47541,38,Higher Education,Married-civ-spouse,White,>50K,
47548,38,College,Married-civ-spouse,White,>50K,Prof-specialty
47551,34,Higher Education,Married-civ-spouse,White,>50K,Machine-op-inspct
47560,49,College,Married-civ-spouse,White,>50K,Prof-specialty
47561,46,College,Married-civ-spouse,White,>50K,Adm-clerical
47566,56,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
47570,36,College,Married-civ-spouse,White,>50K,Tech-support
47572,46,Higher Education,Married-civ-spouse,White,>50K,Handlers-cleaners
47573,34,PreSchool,Married-civ-spouse,White,>50K,Craft-repair
47575,36,College,Married-civ-spouse,Asian-Pac-Islander,>50K,Machine-op-inspct
47576,49,Assoc,Married-civ-spouse,White,>50K,Exec-managerial
47579,46,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
47580,35,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
47582,38,College,Married-civ-spouse,White,>50K,Prof-specialty
47583,46,Assoc,Married-civ-spouse,White,>50K,Exec-managerial
47585,48,College,Never-married,White,>50K,Exec-managerial
47586,59,College,Divorced,White,>50K,Other-service
47593,47,College,Married-civ-spouse,White,>50K,Craft-repair
47597,34,College,Married-civ-spouse,White,>50K,Exec-managerial
47600,29,College,Married-civ-spouse,White,>50K,Exec-managerial
47602,55,Higher Education,Divorced,White,>50K,Sales
47605,67,College,Married-civ-spouse,White,>50K,Exec-managerial
47607,58,College,Married-civ-spouse,White,>50K,Sales
47609,40,Higher Education,Married-civ-spouse,White,>50K,Machine-op-inspct
47610,66,PreSchool,Married-civ-spouse,White,>50K,
47612,42,College,Married-civ-spouse,White,>50K,Sales
47615,50,Higher Education,Married-civ-spouse,White,>50K,Handlers-cleaners
47621,30,Higher Education,Never-married,Asian-Pac-Islander,>50K,Prof-specialty
47622,52,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
47634,31,College,Married-civ-spouse,White,>50K,Adm-clerical
47639,46,PreSchool,Married-civ-spouse,Asian-Pac-Islander,>50K,Other-service
47640,57,College,Married-civ-spouse,White,>50K,Protective-serv
47643,44,Assoc,Married-civ-spouse,White,>50K,Craft-repair
47644,51,College,Married-civ-spouse,White,>50K,Craft-repair
47649,90,Higher Education,Never-married,White,>50K,Adm-clerical
47650,49,College,Married-civ-spouse,White,>50K,Sales
47657,35,Assoc,Never-married,White,>50K,Machine-op-inspct
47660,51,College,Married-civ-spouse,White,>50K,Exec-managerial
47662,40,College,Married-civ-spouse,White,>50K,Prof-specialty
47666,31,College,Married-civ-spouse,White,>50K,Prof-specialty
47669,52,College,Married-civ-spouse,White,>50K,Protective-serv
47670,53,Higher Education,Married-civ-spouse,Black,>50K,Protective-serv
47680,38,College,Married-civ-spouse,White,>50K,Exec-managerial
47682,46,College,Married-civ-spouse,White,>50K,Craft-repair
47684,38,College,Married-civ-spouse,White,>50K,Exec-managerial
47687,32,College,Married-civ-spouse,White,>50K,Exec-managerial
47698,33,Higher Education,Married-civ-spouse,White,>50K,Machine-op-inspct
47699,47,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
47706,34,College,Married-civ-spouse,White,>50K,Prof-specialty
47709,35,Assoc,Married-civ-spouse,White,>50K,Sales
47712,41,College,Married-civ-spouse,White,>50K,Craft-repair
47715,41,College,Married-civ-spouse,White,>50K,Exec-managerial
47723,58,College,Married-civ-spouse,White,>50K,Exec-managerial
47726,41,PreSchool,Married-civ-spouse,White,>50K,Craft-repair
47737,36,College,Married-civ-spouse,White,>50K,Prof-specialty
47739,32,College,Married-civ-spouse,White,>50K,Exec-managerial
47745,65,Assoc,Married-civ-spouse,White,>50K,Adm-clerical
47751,48,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
47752,59,Higher Education,Married-civ-spouse,White,>50K,Transport-moving
47763,56,Higher Education,Divorced,White,>50K,Transport-moving
47767,48,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
47773,49,College,Married-civ-spouse,White,>50K,Machine-op-inspct
47774,49,Higher Education,Married-civ-spouse,White,>50K,Sales
47780,51,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
47788,39,College,Married-civ-spouse,White,>50K,Prof-specialty
47794,53,College,Married-civ-spouse,White,>50K,Exec-managerial
47799,31,College,Married-civ-spouse,Asian-Pac-Islander,>50K,Adm-clerical
47825,41,College,Divorced,White,>50K,Prof-specialty
47828,31,College,Married-civ-spouse,White,>50K,Prof-specialty
47829,37,College,Never-married,Asian-Pac-Islander,>50K,Prof-specialty
47839,44,College,Married-civ-spouse,Black,>50K,Sales
47844,33,Higher Education,Married-civ-spouse,White,>50K,Sales
47852,38,College,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
47858,31,College,Married-civ-spouse,White,>50K,Exec-managerial
47859,41,Higher Education,Married-civ-spouse,White,>50K,Handlers-cleaners
47863,47,Assoc,Married-civ-spouse,White,>50K,Adm-clerical
47868,50,Assoc,Married-civ-spouse,White,>50K,Protective-serv
47869,37,College,Married-civ-spouse,White,>50K,Transport-moving
47871,31,Higher Education,Never-married,White,>50K,Sales
47875,41,College,Married-civ-spouse,White,>50K,Adm-clerical
47881,57,College,Married-civ-spouse,White,>50K,Prof-specialty
47886,47,Higher Education,Married-civ-spouse,Black,>50K,Craft-repair
47888,42,Assoc,Divorced,Asian-Pac-Islander,>50K,Protective-serv
47893,35,Higher Education,Married-civ-spouse,White,>50K,Transport-moving
47900,46,Higher Education,Married-civ-spouse,White,>50K,Sales
47911,32,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
47923,58,College,Married-civ-spouse,White,>50K,Sales
47926,46,College,Divorced,Amer-Indian-Eskimo,>50K,Tech-support
47928,36,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
47931,46,College,Married-civ-spouse,White,>50K,Sales
47933,33,College,Married-civ-spouse,White,>50K,Sales
47939,39,Higher Education,Married-civ-spouse,White,>50K,Farming-fishing
47940,48,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
47945,32,Higher Education,Married-civ-spouse,Other,>50K,Prof-specialty
47952,58,College,Divorced,White,>50K,Prof-specialty
47955,26,Higher Education,Married-civ-spouse,Black,>50K,Protective-serv
47959,40,College,Married-civ-spouse,White,>50K,Exec-managerial
47963,37,College,Married-civ-spouse,White,>50K,Exec-managerial
47971,35,College,Married-civ-spouse,White,>50K,Sales
47973,53,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
47978,57,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
47984,42,College,Married-civ-spouse,White,>50K,Sales
47987,37,College,Married-civ-spouse,White,>50K,Exec-managerial
47997,23,Higher Education,Married-civ-spouse,White,>50K,Sales
48000,44,College,Married-civ-spouse,White,>50K,Exec-managerial
48009,42,College,Married-civ-spouse,White,>50K,Craft-repair
48010,60,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48014,37,College,Married-civ-spouse,White,>50K,Prof-specialty
48015,48,College,Married-civ-spouse,White,>50K,Exec-managerial
48016,30,Higher Education,Married-civ-spouse,White,>50K,Protective-serv
48018,30,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48020,62,College,Married-civ-spouse,White,>50K,Prof-specialty
48025,47,College,Married-civ-spouse,White,>50K,Prof-specialty
48037,47,College,Married-civ-spouse,White,>50K,Prof-specialty
48043,24,Assoc,Married-civ-spouse,White,>50K,Prof-specialty
48053,49,Higher Education,Married-civ-spouse,White,>50K,Machine-op-inspct
48056,55,College,Married-civ-spouse,White,>50K,Prof-specialty
48060,50,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48064,75,Higher Education,Widowed,White,>50K,Prof-specialty
48072,59,College,Never-married,White,>50K,Prof-specialty
48083,37,Assoc,Married-civ-spouse,White,>50K,Prof-specialty
48085,46,Higher Education,Married-civ-spouse,White,>50K,
48088,27,Assoc,Married-civ-spouse,White,>50K,Prof-specialty
48089,54,College,Married-civ-spouse,White,>50K,Prof-specialty
48100,39,Assoc,Married-civ-spouse,White,>50K,Exec-managerial
48102,59,College,Married-civ-spouse,White,>50K,Transport-moving
48113,69,College,Married-civ-spouse,White,>50K,Adm-clerical
48119,29,College,Married-civ-spouse,White,>50K,Sales
48120,48,Assoc,Married-civ-spouse,White,>50K,Craft-repair
48121,35,Higher Education,Married-civ-spouse,White,>50K,Other-service
48122,50,College,Married-civ-spouse,White,>50K,Prof-specialty
48130,43,College,Married-civ-spouse,White,>50K,Exec-managerial
48140,30,College,Married-civ-spouse,White,>50K,Sales
48145,40,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
48146,37,College,Married-civ-spouse,White,>50K,Prof-specialty
48148,39,College,Married-civ-spouse,White,>50K,Exec-managerial
48149,26,College,Married-civ-spouse,White,>50K,Adm-clerical
48151,40,Higher Education,Separated,White,>50K,Adm-clerical
48155,45,College,Married-civ-spouse,White,>50K,Craft-repair
48156,44,Higher Education,Divorced,White,>50K,Prof-specialty
48162,48,College,Married-civ-spouse,White,>50K,Exec-managerial
48163,28,Assoc,Married-civ-spouse,White,>50K,Sales
48167,53,Higher Education,Married-civ-spouse,Asian-Pac-Islander,>50K,Sales
48171,56,College,Married-civ-spouse,White,>50K,Exec-managerial
48172,48,College,Married-civ-spouse,White,>50K,Prof-specialty
48183,27,Higher Education,Married-civ-spouse,White,>50K,Adm-clerical
48190,42,College,Married-civ-spouse,White,>50K,Craft-repair
48194,50,Higher Education,Married-civ-spouse,White,>50K,Sales
48206,35,College,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
48209,31,College,Married-civ-spouse,White,>50K,Exec-managerial
48212,56,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
48220,46,College,Married-civ-spouse,White,>50K,Sales
48235,53,College,Married-civ-spouse,Black,>50K,Adm-clerical
48242,47,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
48248,58,Higher Education,Married-civ-spouse,White,>50K,Machine-op-inspct
48250,41,College,Married-civ-spouse,White,>50K,Prof-specialty
48251,52,College,Married-civ-spouse,White,>50K,Prof-specialty
48253,48,Assoc,Married-civ-spouse,White,>50K,Sales
48261,39,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
48263,62,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
48266,33,College,Married-civ-spouse,White,>50K,Exec-managerial
48268,26,College,Never-married,White,>50K,Protective-serv
48269,33,College,Married-civ-spouse,White,>50K,Exec-managerial
48270,41,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
48280,38,Assoc,Married-civ-spouse,White,>50K,Tech-support
48286,47,College,Married-civ-spouse,White,>50K,Exec-managerial
48290,44,College,Married-civ-spouse,White,>50K,Transport-moving
48293,48,Higher Education,Married-civ-spouse,White,>50K,
48297,46,College,Married-civ-spouse,White,>50K,Sales
48301,39,Higher Education,Married-civ-spouse,White,>50K,Other-service
48302,50,Assoc,Married-civ-spouse,White,>50K,Transport-moving
48303,41,Assoc,Married-civ-spouse,White,>50K,Prof-specialty
48310,50,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48318,51,Higher Education,Married-civ-spouse,White,>50K,Other-service
48331,64,College,Married-civ-spouse,White,>50K,Prof-specialty
48332,37,Assoc,Married-civ-spouse,White,>50K,Tech-support
48336,36,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
48345,44,Higher Education,Married-civ-spouse,White,>50K,Handlers-cleaners
48346,53,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
48350,35,Assoc,Married-civ-spouse,White,>50K,Adm-clerical
48352,53,College,Married-civ-spouse,White,>50K,Sales
48353,54,College,Married-civ-spouse,White,>50K,Exec-managerial
48356,59,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48363,46,Higher Education,Married-civ-spouse,Black,>50K,Transport-moving
48367,39,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
48369,57,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
48376,23,College,Divorced,White,>50K,Adm-clerical
48379,50,College,Married-civ-spouse,White,>50K,Other-service
48385,30,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
48386,42,Higher Education,Married-civ-spouse,White,>50K,Sales
48394,43,Higher Education,Separated,White,>50K,Exec-managerial
48395,61,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48397,42,College,Married-civ-spouse,White,>50K,
48401,50,College,Married-civ-spouse,White,>50K,Exec-managerial
48402,34,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
48404,48,Higher Education,Widowed,White,>50K,Craft-repair
48408,66,PreSchool,Married-civ-spouse,White,>50K,Other-service
48415,24,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
48416,47,Assoc,Married-civ-spouse,White,>50K,Handlers-cleaners
48428,42,Higher Education,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
48434,36,Higher Education,Married-spouse-absent,White,>50K,Protective-serv
48435,36,College,Married-civ-spouse,White,>50K,Prof-specialty
48452,34,College,Married-civ-spouse,White,>50K,Exec-managerial
48460,31,College,Married-civ-spouse,White,>50K,Craft-repair
48461,39,College,Married-civ-spouse,White,>50K,Adm-clerical
48473,68,College,Married-civ-spouse,White,>50K,
48476,36,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
48478,46,College,Married-civ-spouse,White,>50K,Prof-specialty
48487,43,College,Married-civ-spouse,White,>50K,Sales
48489,37,Higher Education,Married-civ-spouse,White,>50K,Machine-op-inspct
48498,44,Higher Education,Married-civ-spouse,Black,>50K,Handlers-cleaners
48500,37,College,Never-married,White,>50K,Tech-support
48503,51,Higher Education,Widowed,White,>50K,Exec-managerial
48509,40,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
48512,48,College,Married-civ-spouse,White,>50K,Protective-serv
48516,35,College,Married-civ-spouse,White,>50K,Exec-managerial
48517,46,College,Married-civ-spouse,White,>50K,Exec-managerial
48525,61,PreSchool,Separated,Black,>50K,Transport-moving
48531,38,PreSchool,Married-civ-spouse,White,>50K,Protective-serv
48534,36,Higher Education,Married-civ-spouse,White,>50K,Sales
48540,35,Assoc,Married-civ-spouse,White,>50K,Adm-clerical
48547,49,PreSchool,Married-civ-spouse,White,>50K,Handlers-cleaners
48550,44,College,Married-civ-spouse,White,>50K,Prof-specialty
48557,49,College,Married-civ-spouse,White,>50K,Sales
48560,47,College,Married-civ-spouse,White,>50K,Prof-specialty
48561,56,PreSchool,Married-civ-spouse,White,>50K,Machine-op-inspct
48569,33,Assoc,Married-civ-spouse,White,>50K,Craft-repair
48570,44,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48582,61,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48589,49,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48591,36,College,Never-married,White,>50K,Prof-specialty
48593,56,Higher Education,Married-civ-spouse,White,>50K,
48598,42,College,Married-civ-spouse,White,>50K,Prof-specialty
48601,40,College,Married-civ-spouse,White,>50K,Prof-specialty
48613,63,College,Married-civ-spouse,White,>50K,Prof-specialty
48616,36,College,Married-civ-spouse,White,>50K,Sales
48621,46,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
48622,43,College,Married-civ-spouse,White,>50K,Sales
48626,46,College,Married-civ-spouse,White,>50K,Adm-clerical
48627,46,College,Married-civ-spouse,White,>50K,Tech-support
48629,59,College,Married-civ-spouse,White,>50K,Exec-managerial
48630,58,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
48633,61,Higher Education,Divorced,White,>50K,Transport-moving
48634,29,College,Married-civ-spouse,White,>50K,Prof-specialty
48637,38,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
48640,50,College,Married-civ-spouse,White,>50K,Other-service
48643,44,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
48644,54,Higher Education,Widowed,White,>50K,Tech-support
48648,48,College,Married-civ-spouse,White,>50K,Craft-repair
48649,46,College,Married-civ-spouse,White,>50K,Exec-managerial
48651,34,Higher Education,Never-married,Black,>50K,Prof-specialty
48658,32,PreSchool,Married-civ-spouse,White,>50K,Craft-repair
48660,43,College,Married-civ-spouse,Black,>50K,Craft-repair
48662,34,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48668,42,College,Never-married,White,>50K,Sales
48674,39,College,Never-married,Black,>50K,Prof-specialty
48676,52,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
48681,48,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48695,51,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48701,31,Assoc,Married-civ-spouse,White,>50K,Craft-repair
48714,44,College,Married-civ-spouse,White,>50K,Exec-managerial
48716,56,College,Divorced,White,>50K,Exec-managerial
48717,45,College,Married-civ-spouse,White,>50K,Prof-specialty
48718,38,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
48719,46,College,Married-civ-spouse,White,>50K,Exec-managerial
48722,41,Higher Education,Married-civ-spouse,White,>50K,Transport-moving
48723,48,College,Married-civ-spouse,White,>50K,Sales
48726,52,College,Married-civ-spouse,White,>50K,Exec-managerial
48735,64,Higher Education,Married-civ-spouse,White,>50K,Protective-serv
48736,55,College,Married-civ-spouse,White,>50K,Prof-specialty
48740,37,Higher Education,Never-married,White,>50K,Exec-managerial
48741,27,Higher Education,Married-civ-spouse,White,>50K,Adm-clerical
48742,35,Assoc,Married-civ-spouse,White,>50K,Exec-managerial
48745,59,College,Married-civ-spouse,White,>50K,Prof-specialty
48746,31,College,Married-civ-spouse,White,>50K,Sales
48755,32,Higher Education,Married-civ-spouse,White,>50K,Machine-op-inspct
48766,57,PreSchool,Married-civ-spouse,White,>50K,Transport-moving
48770,29,Higher Education,Married-civ-spouse,Asian-Pac-Islander,>50K,Tech-support
48776,41,College,Married-civ-spouse,White,>50K,Exec-managerial
48779,34,Higher Education,Divorced,White,>50K,Sales
48785,50,College,Divorced,White,>50K,Craft-repair
48786,52,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48789,35,College,Married-civ-spouse,Black,>50K,Transport-moving
48792,34,Higher Education,Married-civ-spouse,White,>50K,Craft-repair
48798,30,College,Married-civ-spouse,White,>50K,Prof-specialty
48801,57,College,Married-civ-spouse,White,>50K,Prof-specialty
48805,32,Assoc,Married-civ-spouse,White,>50K,Sales
48806,51,College,Married-civ-spouse,White,>50K,Sales
48811,49,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
48813,60,Assoc,Married-civ-spouse,White,>50K,Prof-specialty
48815,38,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48816,43,Higher Education,Married-civ-spouse,White,>50K,Exec-managerial
48822,40,College,Married-civ-spouse,White,>50K,Prof-specialty
48826,50,Higher Education,Married-civ-spouse,White,>50K,Prof-specialty
48841,35,College,Married-civ-spouse,White,>50K,Exec-managerial
0,39,College,Never-married,White,<=50K,Adm-clerical
1,50,College,Married-civ-spouse,White,<=50K,Exec-managerial
2,38,Higher Education,Divorced,White,<=50K,Handlers-cleaners
3,53,PreSchool,Married-civ-spouse,Black,<=50K,Handlers-cleaners
4,28,College,Married-civ-spouse,Black,<=50K,Prof-specialty
5,37,Higher Education,Married-civ-spouse,White,<=50K,Exec-managerial
6,49,PreSchool,Married-spouse-absent,Black,<=50K,Other-service
12,23,College,Never-married,White,<=50K,Adm-clerical
13,32,Assoc,Never-married,Black,<=50K,Sales
15,34,PreSchool,Married-civ-spouse,Amer-Indian-Eskimo,<=50K,Transport-moving
16,25,Higher Education,Never-married,White,<=50K,Farming-fishing
17,32,Higher Education,Never-married,White,<=50K,Machine-op-inspct
18,38,PreSchool,Married-civ-spouse,White,<=50K,Sales
21,54,Higher Education,Separated,Black,<=50K,Other-service
22,35,PreSchool,Married-civ-spouse,Black,<=50K,Farming-fishing
23,43,PreSchool,Married-civ-spouse,White,<=50K,Transport-moving
24,59,Higher Education,Divorced,White,<=50K,Tech-support
26,19,Higher Education,Never-married,White,<=50K,Craft-repair
28,39,Higher Education,Divorced,White,<=50K,Exec-managerial
29,49,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
30,23,Assoc,Never-married,White,<=50K,Protective-serv
31,20,College,Never-married,Black,<=50K,Sales
32,45,College,Divorced,White,<=50K,Exec-managerial
33,30,College,Married-civ-spouse,White,<=50K,Adm-clerical
34,22,College,Married-civ-spouse,Black,<=50K,Other-service
35,48,PreSchool,Never-married,White,<=50K,Machine-op-inspct
36,21,College,Never-married,White,<=50K,Machine-op-inspct
37,19,Higher Education,Married-AF-spouse,White,<=50K,Adm-clerical
39,48,Assoc,Married-civ-spouse,White,<=50K,Prof-specialty
40,31,PreSchool,Married-civ-spouse,White,<=50K,Machine-op-inspct
41,53,College,Married-civ-spouse,White,<=50K,Prof-specialty
42,24,College,Married-civ-spouse,White,<=50K,Tech-support
43,49,Higher Education,Separated,White,<=50K,Adm-clerical
44,25,Higher Education,Never-married,White,<=50K,Handlers-cleaners
46,53,Higher Education,Married-civ-spouse,White,<=50K,Machine-op-inspct
47,44,Higher Education,Divorced,White,<=50K,Exec-managerial
48,41,Assoc,Married-civ-spouse,White,<=50K,Craft-repair
49,29,Assoc,Never-married,White,<=50K,Prof-specialty
50,25,College,Married-civ-spouse,Other,<=50K,Exec-managerial
51,18,Higher Education,Never-married,White,<=50K,Other-service
54,47,Higher Education,Divorced,White,<=50K,Exec-managerial
56,46,PreSchool,Married-civ-spouse,White,<=50K,Machine-op-inspct
57,35,Assoc,Married-civ-spouse,White,<=50K,Other-service
58,41,Higher Education,Married-civ-spouse,White,<=50K,Adm-clerical
59,30,Higher Education,Married-civ-spouse,White,<=50K,Machine-op-inspct
60,30,College,Married-civ-spouse,White,<=50K,Sales
61,32,PreSchool,Married-spouse-absent,White,<=50K,?
62,48,Higher Education,Married-civ-spouse,White,<=50K,Transport-moving
64,29,College,Divorced,White,<=50K,Tech-support
65,36,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
66,28,College,Divorced,White,<=50K,Adm-clerical
69,25,College,Never-married,White,<=50K,?
70,19,College,Never-married,White,<=50K,Prof-specialty
71,31,College,Separated,Black,<=50K,Sales
73,23,College,Never-married,White,<=50K,Machine-op-inspct
74,79,College,Married-civ-spouse,White,<=50K,Prof-specialty
75,27,Higher Education,Never-married,White,<=50K,Other-service
76,40,Assoc,Married-civ-spouse,White,<=50K,Adm-clerical
77,67,PreSchool,Married-civ-spouse,White,<=50K,?
78,18,PreSchool,Never-married,White,<=50K,Other-service
79,31,PreSchool,Married-civ-spouse,White,<=50K,Farming-fishing
80,18,Higher Education,Never-married,White,<=50K,Sales
81,52,College,Married-civ-spouse,White,<=50K,Other-service
82,46,Higher Education,Married-civ-spouse,White,<=50K,Other-service
83,59,Higher Education,Married-civ-spouse,White,<=50K,Sales
85,53,Higher Education,Divorced,White,<=50K,Sales
87,33,Higher Education,Married-civ-spouse,White,<=50K,Prof-specialty
88,30,PreSchool,Never-married,White,<=50K,Sales
90,57,Assoc,Married-civ-spouse,White,<=50K,Prof-specialty
91,37,College,Divorced,White,<=50K,Craft-repair
92,28,College,Divorced,Black,<=50K,Machine-op-inspct
93,30,Higher Education,Married-civ-spouse,Asian-Pac-Islander,<=50K,Sales
95,29,College,Never-married,White,<=50K,Handlers-cleaners
98,48,Assoc,Divorced,White,<=50K,Exec-managerial
99,32,Higher Education,Never-married,Black,<=50K,Other-service
102,47,Higher Education,Never-married,White,<=50K,Prof-specialty
103,20,College,Never-married,White,<=50K,Tech-support
104,29,Higher Education,Never-married,White,<=50K,Craft-repair
106,17,PreSchool,Never-married,White,<=50K,?
107,30,PreSchool,Never-married,White,<=50K,Handlers-cleaners
108,31,Higher Education,Never-married,White,<=50K,Adm-clerical
109,42,Higher Education,Married-civ-spouse,White,<=50K,Handlers-cleaners
110,24,College,Never-married,White,<=50K,Sales
113,28,College,Married-civ-spouse,White,<=50K,Sales
114,36,Higher Education,Never-married,White,<=50K,Machine-op-inspct
115,53,PreSchool,Married-civ-spouse,White,<=50K,Handlers-cleaners
116,56,College,Married-civ-spouse,White,<=50K,Sales
118,55,College,Married-civ-spouse,White,<=50K,Sales
119,22,Higher Education,Never-married,White,<=50K,Craft-repair
120,21,College,Never-married,White,<=50K,Other-service
121,40,College,Married-civ-spouse,White,<=50K,Exec-managerial
122,30,College,Never-married,Black,<=50K,Exec-managerial
124,19,College,Never-married,Black,<=50K,Other-service
126,20,College,Never-married,White,<=50K,Adm-clerical
128,35,Higher Education,Married-civ-spouse,White,<=50K,?
129,39,College,Divorced,White,<=50K,Craft-repair
130,28,Assoc,Never-married,White,<=50K,Sales
131,24,Higher Education,Never-married,White,<=50K,Other-service
132,38,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
133,37,College,Married-civ-spouse,White,<=50K,Sales
134,46,Assoc,Divorced,Black,<=50K,Tech-support
136,43,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
137,27,Assoc,Married-civ-spouse,White,<=50K,Adm-clerical
138,20,College,Never-married,White,<=50K,Sales
140,61,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
141,27,College,Never-married,White,<=50K,Sales
142,19,College,Never-married,White,<=50K,Other-service
144,70,College,Never-married,White,<=50K,Tech-support
145,31,Higher Education,Never-married,Black,<=50K,Transport-moving
146,22,College,Married-civ-spouse,White,<=50K,Other-service
147,36,Higher Education,Widowed,White,<=50K,Other-service
148,64,PreSchool,Married-civ-spouse,White,<=50K,Craft-repair
149,43,College,Divorced,White,<=50K,?
150,47,College,Divorced,White,<=50K,Adm-clerical
151,34,Higher Education,Never-married,White,<=50K,Adm-clerical
152,33,College,Never-married,Asian-Pac-Islander,<=50K,Exec-managerial
153,21,Higher Education,Never-married,White,<=50K,Craft-repair
155,48,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
156,23,College,Never-married,White,<=50K,Handlers-cleaners
157,71,College,Separated,Black,<=50K,Sales
158,29,Higher Education,Divorced,White,<=50K,Craft-repair
159,42,College,Separated,Black,<=50K,Other-service
160,68,PreSchool,Divorced,White,<=50K,?
161,25,Higher Education,Never-married,White,<=50K,Other-service
162,44,Higher Education,Divorced,Asian-Pac-Islander,<=50K,Exec-managerial
163,28,Higher Education,Never-married,Asian-Pac-Islander,<=50K,Exec-managerial
165,36,College,Divorced,White,<=50K,Other-service
166,39,Assoc,Never-married,White,<=50K,Exec-managerial
167,46,Higher Education,Widowed,White,<=50K,Protective-serv
168,18,PreSchool,Never-married,White,<=50K,Handlers-cleaners
169,66,Assoc,Widowed,White,<=50K,Prof-specialty
170,27,Higher Education,Never-married,White,<=50K,Other-service
171,28,Higher Education,Married-civ-spouse,White,<=50K,Protective-serv
173,27,College,Never-married,White,<=50K,Craft-repair
175,27,Higher Education,Married-spouse-absent,White,<=50K,Sales
176,21,Higher Education,Never-married,Black,<=50K,Craft-repair
177,34,Higher Education,Never-married,Black,<=50K,Handlers-cleaners
178,18,Higher Education,Never-married,White,<=50K,Other-service
179,33,College,Married-civ-spouse,White,<=50K,Prof-specialty
181,43,College,Divorced,White,<=50K,Adm-clerical
182,30,College,Never-married,Black,<=50K,Craft-repair
185,34,Higher Education,Married-civ-spouse,Black,<=50K,Adm-clerical
186,41,College,Divorced,White,<=50K,Exec-managerial
187,53,College,Divorced,White,<=50K,?
188,31,Higher Education,Married-civ-spouse,White,<=50K,Prof-specialty
190,38,College,Divorced,Black,<=50K,Machine-op-inspct
191,24,College,Married-civ-spouse,White,<=50K,Machine-op-inspct
192,41,College,Married-civ-spouse,Black,<=50K,Craft-repair
193,47,College,Married-civ-spouse,White,<=50K,Tech-support
194,41,College,Married-civ-spouse,White,<=50K,Tech-support
