Unnamed: 0,age,education,marital-status,race,income,occupation
25482,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
25491,>=60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
25501,<60,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
25503,<60,Masters,Married-civ-spouse,White,>50K,Tech-support
25509,>=60,HS-grad,Married-civ-spouse,White,>50K,Prof-specialty
25526,<60,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
25527,<60,10th,Married-civ-spouse,White,>50K,Craft-repair
25532,<60,HS-grad,Married-civ-spouse,Black,>50K,Adm-clerical
25540,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
25548,<60,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
25553,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
25554,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
25575,<60,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
25576,<60,Bachelors,Never-married,White,>50K,Sales
25579,<60,Some-college,Separated,White,>50K,Transport-moving
25581,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
25586,<60,Some-college,Married-civ-spouse,White,>50K,Craft-repair
25595,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
25601,<60,Some-college,Never-married,White,>50K,Protective-serv
25604,<60,Assoc-acdm,Married-civ-spouse,White,>50K,Prof-specialty
25606,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
25610,<60,Some-college,Married-civ-spouse,White,>50K,Transport-moving
25611,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
25613,<60,Some-college,Separated,White,>50K,Sales
25618,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
25620,<60,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
25622,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
25623,<60,HS-grad,Married-civ-spouse,White,>50K,Sales
25625,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
25627,<60,HS-grad,Divorced,White,>50K,Tech-support
25629,<60,Assoc-acdm,Never-married,Black,>50K,Handlers-cleaners
25632,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
25633,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
25634,<60,Bachelors,Never-married,White,>50K,Exec-managerial
25636,<60,Some-college,Married-civ-spouse,Asian-Pac-Islander,>50K,?
25640,<60,Some-college,Married-civ-spouse,White,>50K,Tech-support
25641,<60,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
25646,<60,Masters,Married-civ-spouse,Other,>50K,Prof-specialty
25651,<60,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
25657,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
25660,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
25661,<60,Masters,Never-married,White,>50K,Prof-specialty
25673,<60,Bachelors,Married-civ-spouse,White,>50K,Protective-serv
25674,<60,Masters,Married-spouse-absent,White,>50K,Sales
25680,<60,Bachelors,Married-civ-spouse,Black,>50K,Prof-specialty
25694,<60,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
25698,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
25699,<60,Some-college,Married-civ-spouse,White,>50K,Transport-moving
25707,<60,10th,Married-civ-spouse,White,>50K,Transport-moving
25708,<60,HS-grad,Married-civ-spouse,White,>50K,Handlers-cleaners
25709,<60,Some-college,Married-civ-spouse,White,>50K,Tech-support
25713,<60,Assoc-voc,Married-civ-spouse,White,>50K,Transport-moving
25715,<60,Assoc-acdm,Married-civ-spouse,White,>50K,Protective-serv
25718,<60,Prof-school,Never-married,White,>50K,Prof-specialty
25722,<60,HS-grad,Married-civ-spouse,White,>50K,Farming-fishing
25725,<60,Bachelors,Divorced,White,>50K,Craft-repair
25732,>=60,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
25733,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
25738,<60,Some-college,Never-married,White,>50K,Adm-clerical
25739,<60,Masters,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
25742,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
25743,<60,Prof-school,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
25749,<60,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
25751,<60,Bachelors,Never-married,White,>50K,Protective-serv
25760,<60,HS-grad,Divorced,White,>50K,Craft-repair
25762,>=60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
25764,<60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
25765,<60,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
25766,<60,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
25770,<60,Assoc-voc,Divorced,White,>50K,Sales
25777,>=60,Masters,Married-civ-spouse,White,>50K,Exec-managerial
25782,<60,Some-college,Married-civ-spouse,White,>50K,Craft-repair
25785,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
25789,<60,Prof-school,Married-civ-spouse,Black,>50K,Transport-moving
25794,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
25796,<60,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
25799,<60,Masters,Married-civ-spouse,White,>50K,Armed-Forces
25800,<60,Some-college,Married-civ-spouse,White,>50K,Sales
25802,>=60,Doctorate,Married-civ-spouse,White,>50K,?
25803,>=60,Bachelors,Married-civ-spouse,White,>50K,Sales
25808,<60,Some-college,Married-civ-spouse,White,>50K,Craft-repair
25809,<60,Bachelors,Married-civ-spouse,White,>50K,Machine-op-inspct
25815,<60,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
25817,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
25825,<60,Masters,Married-civ-spouse,White,>50K,Transport-moving
25828,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
25831,<60,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
25838,<60,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
25840,<60,Some-college,Married-civ-spouse,White,>50K,Transport-moving
25841,<60,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
25847,<60,Masters,Married-civ-spouse,White,>50K,Exec-managerial
25850,<60,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Farming-fishing
25851,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
25852,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
25855,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
25857,<60,Some-college,Married-civ-spouse,Black,>50K,Adm-clerical
25858,<60,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
25859,<60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
25862,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
25882,<60,Some-college,Married-civ-spouse,Black,>50K,Adm-clerical
25885,<60,Bachelors,Never-married,Black,>50K,Prof-specialty
25888,<60,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
25890,<60,Some-college,Married-civ-spouse,White,>50K,Sales
25893,<60,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
25894,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
25904,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
25906,<60,HS-grad,Married-civ-spouse,Black,>50K,Tech-support
25908,<60,Masters,Married-civ-spouse,White,>50K,Exec-managerial
25909,<60,Bachelors,Never-married,White,>50K,Exec-managerial
25911,<60,Some-college,Married-civ-spouse,White,>50K,Sales
25913,<60,Some-college,Married-civ-spouse,Black,>50K,Protective-serv
25914,<60,Masters,Married-civ-spouse,White,>50K,Exec-managerial
25915,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
25917,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
25926,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
25933,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
25940,<60,11th,Married-civ-spouse,White,>50K,Craft-repair
25947,<60,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
25948,<60,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
25953,<60,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
25963,>=60,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
25966,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
25967,<60,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
25972,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
25973,<60,Doctorate,Married-civ-spouse,Black,>50K,Prof-specialty
25982,<60,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
25989,>=60,Some-college,Married-civ-spouse,White,>50K,Tech-support
25991,<60,Bachelors,Married-civ-spouse,White,>50K,Tech-support
25992,<60,HS-grad,Married-civ-spouse,White,>50K,Sales
25995,>=60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
25997,<60,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
26003,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26004,<60,Some-college,Married-civ-spouse,White,>50K,Tech-support
26010,>=60,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
26011,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26017,<60,Some-college,Never-married,White,>50K,Transport-moving
26021,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26023,<60,Assoc-voc,Married-civ-spouse,White,>50K,Prof-specialty
26027,<60,HS-grad,Never-married,White,>50K,Craft-repair
26031,<60,Bachelors,Never-married,White,>50K,Sales
26033,>=60,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
26034,>=60,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
26037,<60,HS-grad,Married-civ-spouse,White,>50K,Prof-specialty
26038,>=60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26047,<60,Bachelors,Married-civ-spouse,White,>50K,Farming-fishing
26050,<60,Some-college,Married-civ-spouse,Black,>50K,Transport-moving
26060,<60,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
26065,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26069,<60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
26073,<60,HS-grad,Married-civ-spouse,White,>50K,Sales
26074,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26076,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26080,<60,HS-grad,Married-civ-spouse,White,>50K,Sales
26083,>=60,Masters,Married-civ-spouse,White,>50K,Exec-managerial
26085,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26089,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26093,>=60,Doctorate,Married-civ-spouse,Amer-Indian-Eskimo,>50K,?
26096,<60,Bachelors,Never-married,White,>50K,Exec-managerial
26098,<60,Bachelors,Married-civ-spouse,White,>50K,Machine-op-inspct
26100,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
26101,<60,Some-college,Married-civ-spouse,White,>50K,Sales
26105,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
26110,<60,Prof-school,Divorced,White,>50K,Prof-specialty
26118,<60,Bachelors,Never-married,White,>50K,Prof-specialty
26121,<60,Some-college,Married-spouse-absent,White,>50K,Craft-repair
26122,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26123,<60,Some-college,Married-civ-spouse,White,>50K,Transport-moving
26124,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26128,<60,Assoc-acdm,Married-civ-spouse,White,>50K,Adm-clerical
26129,<60,Bachelors,Married-civ-spouse,White,>50K,Protective-serv
26130,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26150,>=60,Doctorate,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
26151,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26155,>=60,Doctorate,Widowed,White,>50K,Prof-specialty
26161,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26168,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26170,<60,Prof-school,Married-civ-spouse,White,>50K,Sales
26172,<60,Assoc-voc,Divorced,White,>50K,Prof-specialty
26173,<60,Masters,Married-civ-spouse,Amer-Indian-Eskimo,>50K,Adm-clerical
26178,<60,Masters,Divorced,White,>50K,Exec-managerial
26180,>=60,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
26182,<60,Bachelors,Divorced,White,>50K,Tech-support
26186,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26188,<60,HS-grad,Married-civ-spouse,White,>50K,Protective-serv
26190,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26193,<60,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
26199,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26202,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26206,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26207,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26209,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26217,<60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
26222,<60,Bachelors,Never-married,Black,>50K,Sales
26230,<60,HS-grad,Never-married,White,>50K,Exec-managerial
26234,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26236,<60,Bachelors,Divorced,White,>50K,Exec-managerial
26242,>=60,Bachelors,Married-civ-spouse,White,>50K,Sales
26243,<60,Bachelors,Married-civ-spouse,Amer-Indian-Eskimo,>50K,Exec-managerial
26247,<60,Some-college,Married-civ-spouse,White,>50K,Transport-moving
26249,>=60,Bachelors,Married-civ-spouse,White,>50K,Sales
26253,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26257,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
26261,<60,HS-grad,Married-civ-spouse,White,>50K,Sales
26268,<60,Doctorate,Never-married,White,>50K,Prof-specialty
26269,<60,Some-college,Married-civ-spouse,White,>50K,Sales
26275,<60,7th-8th,Married-civ-spouse,White,>50K,Exec-managerial
26277,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26281,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26284,<60,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
26289,<60,Some-college,Married-civ-spouse,Black,>50K,Tech-support
26297,<60,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26300,<60,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
26305,<60,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Tech-support
26317,<60,Assoc-voc,Married-civ-spouse,White,>50K,Tech-support
26323,>=60,HS-grad,Married-civ-spouse,White,>50K,Sales
26327,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26332,<60,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
26336,<60,Some-college,Married-civ-spouse,White,>50K,Tech-support
26337,<60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
26339,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26343,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
26346,<60,Prof-school,Divorced,White,>50K,Prof-specialty
26347,>=60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26348,<60,HS-grad,Married-civ-spouse,White,>50K,?
26350,<60,Some-college,Married-civ-spouse,White,>50K,Protective-serv
26352,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26353,<60,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
26356,<60,Masters,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
26363,<60,Some-college,Married-civ-spouse,White,>50K,?
26365,<60,Assoc-voc,Married-civ-spouse,White,>50K,Sales
26366,<60,Some-college,Married-civ-spouse,White,>50K,Protective-serv
26368,<60,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
26369,<60,11th,Married-civ-spouse,Black,>50K,Other-service
26370,<60,Assoc-acdm,Divorced,White,>50K,Sales
26382,<60,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
26396,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26400,<60,Some-college,Married-civ-spouse,Asian-Pac-Islander,>50K,Other-service
26405,>=60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26414,<60,Masters,Married-civ-spouse,White,>50K,Sales
26415,<60,Masters,Married-civ-spouse,White,>50K,Adm-clerical
26418,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26419,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
26426,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
26427,<60,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
26429,<60,Some-college,Married-civ-spouse,White,>50K,Machine-op-inspct
26437,<60,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
26440,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26442,>=60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26457,<60,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
26461,<60,Some-college,Married-civ-spouse,White,>50K,Sales
26465,<60,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
26467,<60,Some-college,Married-civ-spouse,White,>50K,Sales
26468,<60,Assoc-voc,Married-civ-spouse,White,>50K,Tech-support
26470,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26476,<60,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
26477,<60,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
26478,<60,HS-grad,Married-civ-spouse,White,>50K,Farming-fishing
26488,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26490,<60,Some-college,Married-civ-spouse,Black,>50K,Adm-clerical
26492,<60,Bachelors,Never-married,White,>50K,Adm-clerical
26493,<60,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26495,<60,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
26498,>=60,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26505,<60,Bachelors,Never-married,White,>50K,Sales
26524,<60,Assoc-acdm,Married-civ-spouse,White,>50K,Tech-support
26526,<60,Bachelors,Married-civ-spouse,Black,>50K,Prof-specialty
26534,<60,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26541,<60,Masters,Never-married,White,>50K,Prof-specialty
26545,<60,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Other-service
26551,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26554,<60,Some-college,Married-civ-spouse,White,>50K,Sales
26558,<60,Masters,Married-civ-spouse,White,>50K,Adm-clerical
26559,<60,HS-grad,Married-civ-spouse,White,>50K,Farming-fishing
26560,>=60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
26567,>=60,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
26570,<60,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
26576,<60,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
26581,<60,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
26584,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26591,<60,Masters,Married-civ-spouse,White,>50K,Exec-managerial
26592,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26593,<60,Bachelors,Separated,Black,>50K,Prof-specialty
26596,<60,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
26600,<60,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
26603,<60,HS-grad,Married-civ-spouse,Black,>50K,Machine-op-inspct
26614,<60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
26620,<60,Assoc-voc,Divorced,Black,>50K,Adm-clerical
26624,<60,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26627,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26632,<60,Prof-school,Never-married,White,>50K,Sales
26637,<60,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
26639,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26643,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26646,<60,Some-college,Married-civ-spouse,White,>50K,Tech-support
26647,<60,Prof-school,Never-married,White,>50K,Exec-managerial
26650,<60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
26654,<60,Masters,Married-civ-spouse,White,>50K,Exec-managerial
26675,<60,HS-grad,Separated,Black,>50K,Prof-specialty
26677,>=60,Some-college,Married-spouse-absent,White,>50K,Machine-op-inspct
26681,>=60,HS-grad,Widowed,White,>50K,?
26683,<60,Masters,Married-civ-spouse,White,>50K,Sales
26704,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26707,<60,Some-college,Married-civ-spouse,White,>50K,Transport-moving
26710,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26715,<60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
26716,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
26725,<60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
26726,<60,HS-grad,Divorced,White,>50K,Craft-repair
26727,>=60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26729,<60,Assoc-acdm,Married-civ-spouse,White,>50K,Sales
26748,<60,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
26752,<60,Bachelors,Married-civ-spouse,White,>50K,Tech-support
26756,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26765,<60,Masters,Married-civ-spouse,White,>50K,Exec-managerial
26769,<60,HS-grad,Divorced,White,>50K,Transport-moving
26770,<60,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26780,<60,Some-college,Divorced,White,>50K,Exec-managerial
26794,<60,Some-college,Divorced,Black,>50K,Adm-clerical
26795,>=60,Masters,Married-civ-spouse,White,>50K,Exec-managerial
26796,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26797,<60,Bachelors,Separated,White,>50K,Sales
26799,>=60,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26801,<60,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
26803,<60,Masters,Married-civ-spouse,White,>50K,Adm-clerical
26806,<60,Bachelors,Married-civ-spouse,White,>50K,Tech-support
26810,<60,HS-grad,Married-civ-spouse,White,>50K,Handlers-cleaners
26816,<60,Some-college,Married-civ-spouse,White,>50K,Sales
26822,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26825,<60,Doctorate,Never-married,White,>50K,Prof-specialty
26826,<60,Some-college,Married-civ-spouse,White,>50K,Sales
26832,<60,Some-college,Married-civ-spouse,White,>50K,Tech-support
26840,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
26841,<60,Some-college,Married-civ-spouse,Black,>50K,Exec-managerial
26843,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26846,<60,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
26857,<60,Masters,Married-civ-spouse,White,>50K,Exec-managerial
26860,<60,HS-grad,Married-civ-spouse,White,>50K,Handlers-cleaners
26865,<60,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
26871,<60,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
26873,<60,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
26876,<60,Bachelors,Married-civ-spouse,White,>50K,Protective-serv
26880,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26882,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26886,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26887,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26889,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26890,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26891,<60,Doctorate,Divorced,White,>50K,Prof-specialty
26899,<60,Some-college,Married-civ-spouse,White,>50K,Sales
26903,<60,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
26905,<60,HS-grad,Married-civ-spouse,White,>50K,Prof-specialty
26906,<60,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
26909,>=60,Doctorate,Married-civ-spouse,Black,>50K,Prof-specialty
26920,<60,Bachelors,Never-married,White,>50K,Exec-managerial
26923,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26926,<60,Bachelors,Married-civ-spouse,Black,>50K,Prof-specialty
26929,<60,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26930,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26934,<60,Some-college,Never-married,White,>50K,Tech-support
26936,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26938,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26943,<60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26946,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26949,<60,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
26950,<60,Masters,Divorced,White,>50K,Exec-managerial
26953,<60,12th,Married-civ-spouse,White,>50K,Craft-repair
26957,<60,Assoc-acdm,Divorced,White,>50K,Exec-managerial
26963,<60,Assoc-voc,Married-civ-spouse,White,>50K,Prof-specialty
26964,>=60,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26967,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26973,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26974,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26975,>=60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26977,>=60,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26980,<60,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
26981,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26982,>=60,Bachelors,Married-civ-spouse,White,>50K,?
26983,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26985,<60,Some-college,Married-civ-spouse,White,>50K,Craft-repair
26987,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26988,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26993,<60,Assoc-voc,Married-civ-spouse,White,>50K,Machine-op-inspct
27002,<60,HS-grad,Married-civ-spouse,Asian-Pac-Islander,>50K,Machine-op-inspct
27003,<60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
27007,>=60,Assoc-voc,Married-civ-spouse,Asian-Pac-Islander,>50K,Craft-repair
27010,<60,Bachelors,Married-civ-spouse,White,>50K,Sales
27014,<60,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
27016,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27022,>=60,HS-grad,Married-civ-spouse,White,>50K,?
27023,<60,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
27028,<60,Bachelors,Married-civ-spouse,White,>50K,Machine-op-inspct
27032,<60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27037,<60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
27039,<60,Some-college,Married-civ-spouse,White,>50K,Craft-repair
27041,<60,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
27044,<60,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
27047,<60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
27049,<60,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
27052,<60,HS-grad,Married-civ-spouse,White,>50K,Farming-fishing
27060,<60,Doctorate,Never-married,White,>50K,Exec-managerial
27067,<60,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
